X,Y,method,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,BF10,power,X_desc,Y_desc,X_COG,Y_COG,COG_pair
TIGR00396,TIGR01071,pearson,two-sided,50713,0.2978085261448908,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL15,J,J,"J,J"
TIGR00396,TIGR01079,pearson,two-sided,49680,0.6273623703752216,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL24,J,J,"J,J"
TIGR00396,TIGR01082,pearson,two-sided,49125,0.7010609420361273,[0.7  0.71],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,UDP-N-acetylmuramate--L-alanine ligase,J,M,"J,M"
TIGR00396,TIGR01087,pearson,two-sided,50475,0.7411760940648884,[0.74 0.75],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,UDP-N-acetylmuramoylalanine--D-glutamate ligase,J,M,"J,M"
TIGR00396,TIGR01128,pearson,two-sided,49938,0.7036080972418628,[0.7  0.71],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,"DNA polymerase III, delta subunit",J,L,"J,L"
TIGR00396,TIGR01146,pearson,two-sided,44744,0.5720388102623118,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,"ATP synthase F1, gamma subunit",J,C,"C,J"
TIGR00396,TIGR01164,pearson,two-sided,49587,0.420006566048049,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL16,J,J,"J,J"
TIGR00396,TIGR01169,pearson,two-sided,49340,0.6095850919597899,[0.6  0.62],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL1,J,J,"J,J"
TIGR00396,TIGR01171,pearson,two-sided,49611,0.6511989632344972,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL2,J,J,"J,J"
TIGR00396,TIGR01302,pearson,two-sided,44948,0.6222184698999625,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
TIGR00396,TIGR01391,pearson,two-sided,50551,0.7579811344551125,[0.75 0.76],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,DNA primase,J,L,"J,L"
TIGR00396,TIGR01393,pearson,two-sided,51646,0.6091201011458423,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,elongation factor 4,J,J,"J,J"
TIGR00396,TIGR01394,pearson,two-sided,48779,0.5875461131631148,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,GTP-binding protein TypA/BipA,J,T,"J,T"
TIGR00396,TIGR01510,pearson,two-sided,49410,0.5534974481324922,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR00396,TIGR01632,pearson,two-sided,49639,0.45446668975757476,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL11,J,J,"J,J"
TIGR00396,TIGR01951,pearson,two-sided,51510,0.5660715580594899,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,transcription antitermination factor NusB,J,K,"J,K"
TIGR00396,TIGR01953,pearson,two-sided,53134,0.6388764812578488,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,transcription termination factor NusA,J,K,"J,K"
TIGR00396,TIGR02012,pearson,two-sided,51331,0.5397208405494829,[0.53 0.55],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,protein RecA,J,L,"J,L"
TIGR00396,TIGR02013,pearson,two-sided,48690,0.5621457334936107,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR00396,TIGR02027,pearson,two-sided,50575,0.5346322765789192,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR00396,TIGR02075,pearson,two-sided,49701,0.6043189967958694,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,UMP kinase,J,F,"F,J"
TIGR00396,TIGR02191,pearson,two-sided,49587,0.623444387903539,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribonuclease III,J,J,"J,J"
TIGR00396,TIGR02273,pearson,two-sided,45697,0.6727375087889371,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,16S rRNA processing protein RimM,J,J,"J,J"
TIGR00396,TIGR02350,pearson,two-sided,46617,0.4905175950742695,[0.48 0.5 ],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,chaperone protein DnaK,J,J,"J,J"
TIGR00396,TIGR02386,pearson,two-sided,47476,0.6804743023841763,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR00396,TIGR02397,pearson,two-sided,51309,0.7241510481160779,[0.72 0.73],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR00396,TIGR02432,pearson,two-sided,49836,0.7113185028203972,[0.71 0.72],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR00396,TIGR02729,pearson,two-sided,52266,0.6944580138815813,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,Obg family GTPase CgtA,J,J,"J,J"
TIGR00396,TIGR03263,pearson,two-sided,49775,0.6616628564804555,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,guanylate kinase,J,F,"F,J"
TIGR00396,TIGR03594,pearson,two-sided,50962,0.7291322034299612,[0.73 0.73],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR00396,TIGR03625,pearson,two-sided,49937,0.6306478762733765,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,50S ribosomal protein uL3,J,J,"J,J"
TIGR00396,TIGR03632,pearson,two-sided,50589,0.5627069509411275,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uS11,J,J,"J,J"
TIGR00396,TIGR03654,pearson,two-sided,49822,0.4631323212144722,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,ribosomal protein uL6,J,J,"J,J"
TIGR00396,TIGR03723,pearson,two-sided,52075,0.6606239107845411,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR00396,TIGR03725,pearson,two-sided,48449,0.5189103854561816,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR00396,TIGR03953,pearson,two-sided,49725,0.6280908243990109,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,leucine--tRNA ligase,50S ribosomal protein uL4,J,J,"J,J"
TIGR00398,TIGR00414,pearson,two-sided,51272,0.7148071577915993,[0.71 0.72],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,serine--tRNA ligase,J,J,"J,J"
TIGR00398,TIGR00416,pearson,two-sided,44405,0.6125593553586733,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,DNA repair protein RadA,J,L,"J,L"
TIGR00398,TIGR00420,pearson,two-sided,50074,0.6418090458544363,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,J,J,"J,J"
TIGR00398,TIGR00431,pearson,two-sided,50642,0.6411545709123629,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,tRNA pseudouridine(55) synthase,J,J,"J,J"
TIGR00398,TIGR00435,pearson,two-sided,50336,0.686093840083922,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,cysteine--tRNA ligase,J,J,"J,J"
TIGR00398,TIGR00436,pearson,two-sided,46439,0.637200521357652,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,GTP-binding protein Era,J,J,"J,J"
TIGR00398,TIGR00442,pearson,two-sided,51494,0.5706220942436817,[0.56 0.58],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,histidine--tRNA ligase,J,J,"J,J"
TIGR00398,TIGR00445,pearson,two-sided,49495,0.5968115484960145,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,phospho-N-acetylmuramoyl-pentapeptide-transferase,J,M,"J,M"
TIGR00398,TIGR00456,pearson,two-sided,51014,0.6564995502084477,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,arginine--tRNA ligase,J,J,"J,J"
TIGR00398,TIGR00459,pearson,two-sided,48108,0.7441322471772238,[0.74 0.75],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,aspartate--tRNA ligase,J,J,"J,J"
TIGR00398,TIGR00460,pearson,two-sided,50950,0.6825160155584971,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,methionyl-tRNA formyltransferase,J,J,"J,J"
TIGR00398,TIGR00468,pearson,two-sided,52020,0.6992988951951938,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"phenylalanine--tRNA ligase, alpha subunit",J,J,"J,J"
TIGR00398,TIGR00472,pearson,two-sided,51352,0.6770911428737266,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"phenylalanine--tRNA ligase, beta subunit",J,J,"J,J"
TIGR00398,TIGR00487,pearson,two-sided,52341,0.5111626533553366,[0.5  0.52],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,translation initiation factor IF-2,J,J,"J,J"
TIGR00398,TIGR00496,pearson,two-sided,52898,0.6275054731565315,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosome recycling factor,J,J,"J,J"
TIGR00398,TIGR00539,pearson,two-sided,46902,0.6445470405666966,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,putative oxygen-independent coproporphyrinogen III oxidase,J,H,"H,J"
TIGR00398,TIGR00580,pearson,two-sided,48381,0.6462017654284422,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,transcription-repair coupling factor,J,L,"J,L"
TIGR00398,TIGR00593,pearson,two-sided,50482,0.7321695999128811,[0.73 0.74],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,DNA polymerase I,J,L,"J,L"
TIGR00398,TIGR00615,pearson,two-sided,51701,0.5439561650384517,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,recombination protein RecR,J,L,"J,L"
TIGR00398,TIGR00631,pearson,two-sided,51089,0.6603420681657769,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,excinuclease ABC subunit B,J,L,"J,L"
TIGR00398,TIGR00634,pearson,two-sided,46030,0.6819234670071835,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,DNA repair protein RecN,J,L,"J,L"
TIGR00398,TIGR00635,pearson,two-sided,51075,0.5780208760417326,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,Holliday junction DNA helicase RuvB,J,L,"J,L"
TIGR00398,TIGR00643,pearson,two-sided,49019,0.6906436607899848,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ATP-dependent DNA helicase RecG,J,L,"J,L"
TIGR00398,TIGR00663,pearson,two-sided,49565,0.6081367886758785,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA polymerase III, beta subunit",J,L,"J,L"
TIGR00398,TIGR00717,pearson,two-sided,42758,0.6557846227815506,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein bS1,J,J,"J,J"
TIGR00398,TIGR00755,pearson,two-sided,51708,0.6098500000413036,[0.6  0.62],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal RNA small subunit methyltransferase A,J,J,"J,J"
TIGR00398,TIGR00810,pearson,two-sided,51444,0.2965987346483697,[0.29 0.3 ],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"preprotein translocase, SecG subunit",J,U,"J,U"
TIGR00398,TIGR00922,pearson,two-sided,48646,0.5445438889123474,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,transcription termination/antitermination factor NusG,J,K,"J,K"
TIGR00398,TIGR00928,pearson,two-sided,44394,0.5452513009605564,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,adenylosuccinate lyase,J,F,"F,J"
TIGR00398,TIGR00959,pearson,two-sided,48051,0.613509526032102,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,signal recognition particle protein,J,U,"J,U"
TIGR00398,TIGR00963,pearson,two-sided,49934,0.680863623547708,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"preprotein translocase, SecA subunit",J,U,"J,U"
TIGR00398,TIGR00964,pearson,two-sided,47588,0.4222846413491693,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"preprotein translocase, SecE subunit",J,U,"J,U"
TIGR00398,TIGR00967,pearson,two-sided,49984,0.5516650236103253,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"preprotein translocase, SecY subunit",J,U,"J,U"
TIGR00398,TIGR01009,pearson,two-sided,48714,0.5259807426318431,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uS3,J,J,"J,J"
TIGR00398,TIGR01011,pearson,two-sided,51472,0.6062326038825766,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uS2,J,J,"J,J"
TIGR00398,TIGR01017,pearson,two-sided,49997,0.383383659077682,[0.38 0.39],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uS4,J,J,"J,J"
TIGR00398,TIGR01021,pearson,two-sided,49790,0.6196547718345711,[0.61 0.63],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uS5,J,J,"J,J"
TIGR00398,TIGR01029,pearson,two-sided,48712,0.39998250361121424,[0.39 0.41],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uS7,J,J,"J,J"
TIGR00398,TIGR01032,pearson,two-sided,52063,0.5640076905375824,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein bL20,J,J,"J,J"
TIGR00398,TIGR01039,pearson,two-sided,43533,0.4458535263432992,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"ATP synthase F1, beta subunit",J,C,"C,J"
TIGR00398,TIGR01044,pearson,two-sided,48529,0.42916390297908735,[0.42 0.44],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL22,J,J,"J,J"
TIGR00398,TIGR01059,pearson,two-sided,47813,0.6015446001155587,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA gyrase, B subunit",J,L,"J,L"
TIGR00398,TIGR01063,pearson,two-sided,48963,0.6254360528710845,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA gyrase, A subunit",J,L,"J,L"
TIGR00398,TIGR01066,pearson,two-sided,51927,0.47408247965592254,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL13,J,J,"J,J"
TIGR00398,TIGR01071,pearson,two-sided,50079,0.21681222926945173,[0.21 0.23],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL15,J,J,"J,J"
TIGR00398,TIGR01079,pearson,two-sided,48976,0.5672591904635853,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL24,J,J,"J,J"
TIGR00398,TIGR01082,pearson,two-sided,48516,0.6379117783716777,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,UDP-N-acetylmuramate--L-alanine ligase,J,M,"J,M"
TIGR00398,TIGR01087,pearson,two-sided,49986,0.7060144736948858,[0.7  0.71],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,UDP-N-acetylmuramoylalanine--D-glutamate ligase,J,M,"J,M"
TIGR00398,TIGR01128,pearson,two-sided,49028,0.6855146162531491,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA polymerase III, delta subunit",J,L,"J,L"
TIGR00398,TIGR01146,pearson,two-sided,44081,0.47303907683277424,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"ATP synthase F1, gamma subunit",J,C,"C,J"
TIGR00398,TIGR01164,pearson,two-sided,48841,0.37167483051920214,[0.36 0.38],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL16,J,J,"J,J"
TIGR00398,TIGR01169,pearson,two-sided,48653,0.5992684704437161,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL1,J,J,"J,J"
TIGR00398,TIGR01171,pearson,two-sided,48838,0.6453155002852415,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL2,J,J,"J,J"
TIGR00398,TIGR01302,pearson,two-sided,44397,0.6109280276016771,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
TIGR00398,TIGR01391,pearson,two-sided,49936,0.6891650373407134,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,DNA primase,J,L,"J,L"
TIGR00398,TIGR01393,pearson,two-sided,50919,0.5433263932907849,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,elongation factor 4,J,J,"J,J"
TIGR00398,TIGR01394,pearson,two-sided,48150,0.534409016804289,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,GTP-binding protein TypA/BipA,J,T,"J,T"
TIGR00398,TIGR01510,pearson,two-sided,48927,0.4582098170669755,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR00398,TIGR01632,pearson,two-sided,48966,0.424319582925904,[0.42 0.43],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL11,J,J,"J,J"
TIGR00398,TIGR01951,pearson,two-sided,50934,0.5087583596599558,[0.5  0.52],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,transcription antitermination factor NusB,J,K,"J,K"
TIGR00398,TIGR01953,pearson,two-sided,52523,0.6100965139357335,[0.6  0.62],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,transcription termination factor NusA,J,K,"J,K"
TIGR00398,TIGR02012,pearson,two-sided,50725,0.4580659341136532,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,protein RecA,J,L,"J,L"
TIGR00398,TIGR02013,pearson,two-sided,47982,0.4647431382249017,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR00398,TIGR02027,pearson,two-sided,49909,0.5229825793303665,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR00398,TIGR02075,pearson,two-sided,49269,0.557265046835453,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,UMP kinase,J,F,"F,J"
TIGR00398,TIGR02191,pearson,two-sided,48881,0.5643905761992289,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribonuclease III,J,J,"J,J"
TIGR00398,TIGR02273,pearson,two-sided,45132,0.6193793271062098,[0.61 0.63],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,16S rRNA processing protein RimM,J,J,"J,J"
TIGR00398,TIGR02350,pearson,two-sided,45969,0.41254753270212186,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,chaperone protein DnaK,J,J,"J,J"
TIGR00398,TIGR02386,pearson,two-sided,46703,0.6238636141744662,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR00398,TIGR02397,pearson,two-sided,50734,0.6382087642262178,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR00398,TIGR02432,pearson,two-sided,49230,0.6553574284769859,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR00398,TIGR02729,pearson,two-sided,51623,0.6202365794498665,[0.61 0.63],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,Obg family GTPase CgtA,J,J,"J,J"
TIGR00398,TIGR03263,pearson,two-sided,49166,0.6480006587544105,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,guanylate kinase,J,F,"F,J"
TIGR00398,TIGR03594,pearson,two-sided,50413,0.6426976460467889,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR00398,TIGR03625,pearson,two-sided,49245,0.6408388218916433,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,50S ribosomal protein uL3,J,J,"J,J"
TIGR00398,TIGR03632,pearson,two-sided,49915,0.5223744444814541,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uS11,J,J,"J,J"
TIGR00398,TIGR03654,pearson,two-sided,49145,0.39746020405677107,[0.39 0.4 ],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,ribosomal protein uL6,J,J,"J,J"
TIGR00398,TIGR03723,pearson,two-sided,51493,0.5602245389617144,[0.55 0.57],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR00398,TIGR03725,pearson,two-sided,47964,0.46809470042056844,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR00398,TIGR03953,pearson,two-sided,49028,0.5761131842871208,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,methionine--tRNA ligase,50S ribosomal protein uL4,J,J,"J,J"
TIGR00414,TIGR00416,pearson,two-sided,44778,0.6052430817341954,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,DNA repair protein RadA,J,L,"J,L"
TIGR00414,TIGR00420,pearson,two-sided,50557,0.6684658353737345,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,J,J,"J,J"
TIGR00414,TIGR00431,pearson,two-sided,51019,0.6388150759952425,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,tRNA pseudouridine(55) synthase,J,J,"J,J"
TIGR00414,TIGR00435,pearson,two-sided,50721,0.6917881455015767,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,cysteine--tRNA ligase,J,J,"J,J"
TIGR00414,TIGR00436,pearson,two-sided,46881,0.6597997025326541,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,GTP-binding protein Era,J,J,"J,J"
TIGR00414,TIGR00442,pearson,two-sided,51797,0.686545359022119,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,histidine--tRNA ligase,J,J,"J,J"
TIGR00414,TIGR00445,pearson,two-sided,49832,0.4690161224292102,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,phospho-N-acetylmuramoyl-pentapeptide-transferase,J,M,"J,M"
TIGR00414,TIGR00456,pearson,two-sided,51386,0.7094503238634404,[0.71 0.71],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,arginine--tRNA ligase,J,J,"J,J"
TIGR00414,TIGR00459,pearson,two-sided,48617,0.6603154490005493,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,aspartate--tRNA ligase,J,J,"J,J"
TIGR00414,TIGR00460,pearson,two-sided,51367,0.6900569081921053,[0.69 0.69],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,methionyl-tRNA formyltransferase,J,J,"J,J"
TIGR00414,TIGR00468,pearson,two-sided,52391,0.6690860800855727,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,"phenylalanine--tRNA ligase, alpha subunit",J,J,"J,J"
TIGR00414,TIGR00472,pearson,two-sided,51696,0.7028546805628915,[0.7  0.71],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,"phenylalanine--tRNA ligase, beta subunit",J,J,"J,J"
TIGR00414,TIGR00487,pearson,two-sided,52713,0.6010573348242454,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,translation initiation factor IF-2,J,J,"J,J"
TIGR00414,TIGR00496,pearson,two-sided,53332,0.6003796564578503,[0.59 0.61],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,ribosome recycling factor,J,J,"J,J"
TIGR00414,TIGR00539,pearson,two-sided,47288,0.5924615149632092,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,putative oxygen-independent coproporphyrinogen III oxidase,J,H,"H,J"
TIGR00414,TIGR00580,pearson,two-sided,48640,0.6182208384606588,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,transcription-repair coupling factor,J,L,"J,L"
TIGR00414,TIGR00593,pearson,two-sided,50844,0.6852928058050589,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,DNA polymerase I,J,L,"J,L"
TIGR00414,TIGR00615,pearson,two-sided,52145,0.5451357217697699,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,recombination protein RecR,J,L,"J,L"
TIGR00414,TIGR00631,pearson,two-sided,51558,0.6731024064040946,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,serine--tRNA ligase,excinuclease ABC subunit B,J,L,"J,L"
