X,Y,method,covar,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,X_desc,Y_desc,X_COG,Y_COG,COG_pair
TIGR00362,TIGR00436,pearson,['genome_avg_NOSC'],two-sided,46267,0.1592093483970942,[0.15 0.17],2.7503274860374922e-260,6.263903748104528e-260,fdr_bh,chromosomal replication initiator protein DnaA,GTP-binding protein Era,L,J,"J,L"
TIGR00362,TIGR00442,pearson,['genome_avg_NOSC'],two-sided,50344,0.19537431103021144,[0.19 0.2 ],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,histidine--tRNA ligase,L,J,"J,L"
TIGR00362,TIGR00445,pearson,['genome_avg_NOSC'],two-sided,48588,0.006084192341556868,[-0.    0.01],0.17989333989703102,0.18322945033734686,fdr_bh,chromosomal replication initiator protein DnaA,phospho-N-acetylmuramoyl-pentapeptide-transferase,L,M,"L,M"
TIGR00362,TIGR00456,pearson,['genome_avg_NOSC'],two-sided,49388,0.13941966453150453,[0.13 0.15],8.128009855809932e-213,1.6251467479832797e-212,fdr_bh,chromosomal replication initiator protein DnaA,arginine--tRNA ligase,L,J,"J,L"
TIGR00362,TIGR00459,pearson,['genome_avg_NOSC'],two-sided,47302,0.09431664573389613,[0.09 0.1 ],6.523015332414243e-94,9.543919974065101e-94,fdr_bh,chromosomal replication initiator protein DnaA,aspartate--tRNA ligase,L,J,"J,L"
TIGR00362,TIGR00460,pearson,['genome_avg_NOSC'],two-sided,50131,0.12214018104790743,[0.11 0.13],7.141914545052027e-166,1.2563013020860182e-165,fdr_bh,chromosomal replication initiator protein DnaA,methionyl-tRNA formyltransferase,L,J,"J,L"
TIGR00362,TIGR00468,pearson,['genome_avg_NOSC'],two-sided,50963,0.20987539869483468,[0.2  0.22],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"phenylalanine--tRNA ligase, alpha subunit",L,J,"J,L"
TIGR00362,TIGR00472,pearson,['genome_avg_NOSC'],two-sided,50360,0.13483319923534867,[0.13 0.14],6.241572999026388e-203,1.2166211087373306e-202,fdr_bh,chromosomal replication initiator protein DnaA,"phenylalanine--tRNA ligase, beta subunit",L,J,"J,L"
TIGR00362,TIGR00487,pearson,['genome_avg_NOSC'],two-sided,51383,0.14389284829864504,[0.14 0.15],9.018666294165104e-236,1.9249599272752984e-235,fdr_bh,chromosomal replication initiator protein DnaA,translation initiation factor IF-2,L,J,"J,L"
TIGR00362,TIGR00496,pearson,['genome_avg_NOSC'],two-sided,51933,0.16063390443761452,[0.15 0.17],3.540091891593938e-297,8.92523167584065e-297,fdr_bh,chromosomal replication initiator protein DnaA,ribosome recycling factor,L,J,"J,L"
TIGR00362,TIGR00539,pearson,['genome_avg_NOSC'],two-sided,46137,0.04612028633621608,[0.04 0.06],3.7171520522076354e-23,4.3106164776291237e-23,fdr_bh,chromosomal replication initiator protein DnaA,putative oxygen-independent coproporphyrinogen III oxidase,L,H,"H,L"
TIGR00362,TIGR00580,pearson,['genome_avg_NOSC'],two-sided,47334,0.06872597582926256,[0.06 0.08],1.1631193438117827e-50,1.499579652368387e-50,fdr_bh,chromosomal replication initiator protein DnaA,transcription-repair coupling factor,L,L,"L,L"
TIGR00362,TIGR00593,pearson,['genome_avg_NOSC'],two-sided,49628,0.14646735627248336,[0.14 0.16],5.0070308389628915e-236,1.0694047319831004e-235,fdr_bh,chromosomal replication initiator protein DnaA,DNA polymerase I,L,L,"L,L"
TIGR00362,TIGR00615,pearson,['genome_avg_NOSC'],two-sided,50992,0.01682715826410757,[0.01 0.03],0.00014472650225282814,0.00015252357580593253,fdr_bh,chromosomal replication initiator protein DnaA,recombination protein RecR,L,L,"L,L"
TIGR00362,TIGR00631,pearson,['genome_avg_NOSC'],two-sided,50381,0.14668586729427774,[0.14 0.16],2.713889627408517e-240,5.847064556335791e-240,fdr_bh,chromosomal replication initiator protein DnaA,excinuclease ABC subunit B,L,L,"L,L"
TIGR00362,TIGR00634,pearson,['genome_avg_NOSC'],two-sided,45641,0.1638405506821447,[0.15 0.17],4.965454419210486e-272,1.1696913412458882e-271,fdr_bh,chromosomal replication initiator protein DnaA,DNA repair protein RecN,L,L,"L,L"
TIGR00362,TIGR00635,pearson,['genome_avg_NOSC'],two-sided,50055,0.1536359457703877,[0.15 0.16],5.564147865097163e-262,1.2761971010855683e-261,fdr_bh,chromosomal replication initiator protein DnaA,Holliday junction DNA helicase RuvB,L,L,"L,L"
TIGR00362,TIGR00643,pearson,['genome_avg_NOSC'],two-sided,48398,0.11800570837391608,[0.11 0.13],1.3160550035365949e-149,2.216186963502662e-149,fdr_bh,chromosomal replication initiator protein DnaA,ATP-dependent DNA helicase RecG,L,L,"L,L"
TIGR00362,TIGR00663,pearson,['genome_avg_NOSC'],two-sided,50582,0.19406991478760668,[0.19 0.2 ],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"DNA polymerase III, beta subunit",L,L,"L,L"
TIGR00362,TIGR00717,pearson,['genome_avg_NOSC'],two-sided,42429,0.17962566417013562,[0.17 0.19],1.5183677114753177e-304,3.9180142609084814e-304,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein bS1,L,J,"J,L"
TIGR00362,TIGR00755,pearson,['genome_avg_NOSC'],two-sided,50641,0.058983861699966056,[0.05 0.07],2.844744438775635e-40,3.5269101046810267e-40,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal RNA small subunit methyltransferase A,L,J,"J,L"
TIGR00362,TIGR00810,pearson,['genome_avg_NOSC'],two-sided,50524,-0.11341850360942092,[-0.12 -0.1 ],2.867685274185897e-144,4.760584249636667e-144,fdr_bh,chromosomal replication initiator protein DnaA,"preprotein translocase, SecG subunit",L,U,"L,U"
TIGR00362,TIGR00922,pearson,['genome_avg_NOSC'],two-sided,47981,0.3811724892976765,[0.37 0.39],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,transcription termination/antitermination factor NusG,L,K,"K,L"
TIGR00362,TIGR00928,pearson,['genome_avg_NOSC'],two-sided,43694,0.16140464769804821,[0.15 0.17],8.647248069665828e-253,1.933041678691735e-252,fdr_bh,chromosomal replication initiator protein DnaA,adenylosuccinate lyase,L,F,"F,L"
TIGR00362,TIGR00959,pearson,['genome_avg_NOSC'],two-sided,47385,0.1816700240270968,[0.17 0.19],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,signal recognition particle protein,L,U,"L,U"
TIGR00362,TIGR00963,pearson,['genome_avg_NOSC'],two-sided,49113,0.23346859525715688,[0.23 0.24],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"preprotein translocase, SecA subunit",L,U,"L,U"
TIGR00362,TIGR00964,pearson,['genome_avg_NOSC'],two-sided,46948,0.16546109468392445,[0.16 0.17],2.3512853607750434e-285,5.718044099432497e-285,fdr_bh,chromosomal replication initiator protein DnaA,"preprotein translocase, SecE subunit",L,U,"L,U"
TIGR00362,TIGR00967,pearson,['genome_avg_NOSC'],two-sided,49158,0.07350977951670722,[0.06 0.08],7.137107740148267e-60,9.489562246677583e-60,fdr_bh,chromosomal replication initiator protein DnaA,"preprotein translocase, SecY subunit",L,U,"L,U"
TIGR00362,TIGR01009,pearson,['genome_avg_NOSC'],two-sided,48069,0.15073880838807507,[0.14 0.16],3.06144581916317e-242,6.637935969883095e-242,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uS3,L,J,"J,L"
TIGR00362,TIGR01011,pearson,['genome_avg_NOSC'],two-sided,50537,0.1872275467929186,[0.18 0.2 ],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uS2,L,J,"J,L"
TIGR00362,TIGR01017,pearson,['genome_avg_NOSC'],two-sided,49008,0.12482426584304275,[0.12 0.13],2.2467116137727868e-169,3.9944026201040083e-169,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uS4,L,J,"J,L"
TIGR00362,TIGR01021,pearson,['genome_avg_NOSC'],two-sided,49082,0.2073514129747584,[0.2  0.22],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uS5,L,J,"J,L"
TIGR00362,TIGR01029,pearson,['genome_avg_NOSC'],two-sided,48027,0.18892783704186464,[0.18 0.2 ],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uS7,L,J,"J,L"
TIGR00362,TIGR01032,pearson,['genome_avg_NOSC'],two-sided,51238,0.173096823405538,[0.16 0.18],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein bL20,L,J,"J,L"
TIGR00362,TIGR01039,pearson,['genome_avg_NOSC'],two-sided,43204,0.08760375807617703,[0.08 0.1 ],2.339654253024331e-74,3.251923567567398e-74,fdr_bh,chromosomal replication initiator protein DnaA,"ATP synthase F1, beta subunit",L,C,"C,L"
TIGR00362,TIGR01044,pearson,['genome_avg_NOSC'],two-sided,47912,0.07777851666807373,[0.07 0.09],3.4952428167625884e-65,4.720263611062017e-65,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL22,L,J,"J,L"
TIGR00362,TIGR01059,pearson,['genome_avg_NOSC'],two-sided,47825,0.07375627857740681,[0.06 0.08],1.1152282968542271e-58,1.4795113414231107e-58,fdr_bh,chromosomal replication initiator protein DnaA,"DNA gyrase, B subunit",L,L,"L,L"
TIGR00362,TIGR01063,pearson,['genome_avg_NOSC'],two-sided,48697,0.009048265208263675,[0.   0.02],0.045859336911865306,0.04713339075150688,fdr_bh,chromosomal replication initiator protein DnaA,"DNA gyrase, A subunit",L,L,"L,L"
TIGR00362,TIGR01066,pearson,['genome_avg_NOSC'],two-sided,51051,0.12494507218735773,[0.12 0.13],1.0859799589603784e-176,1.9694937533596905e-176,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL13,L,J,"J,L"
TIGR00362,TIGR01071,pearson,['genome_avg_NOSC'],two-sided,49315,-0.09069595780966642,[-0.1  -0.08],1.4172254049327178e-90,2.0542000388184338e-90,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL15,L,J,"J,L"
TIGR00362,TIGR01079,pearson,['genome_avg_NOSC'],two-sided,48342,0.08219852380342652,[0.07 0.09],3.027548642256592e-73,4.190094457397183e-73,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL24,L,J,"J,L"
TIGR00362,TIGR01082,pearson,['genome_avg_NOSC'],two-sided,47794,0.18159381924861762,[0.17 0.19],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,UDP-N-acetylmuramate--L-alanine ligase,L,M,"L,M"
TIGR00362,TIGR01087,pearson,['genome_avg_NOSC'],two-sided,49028,0.04938196815840713,[0.04 0.06],7.3733474956363865e-28,8.720507059606393e-28,fdr_bh,chromosomal replication initiator protein DnaA,UDP-N-acetylmuramoylalanine--D-glutamate ligase,L,M,"L,M"
TIGR00362,TIGR01128,pearson,['genome_avg_NOSC'],two-sided,48471,0.2064828824131427,[0.2  0.21],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"DNA polymerase III, delta subunit",L,L,"L,L"
TIGR00362,TIGR01146,pearson,['genome_avg_NOSC'],two-sided,43730,0.16515923852089706,[0.16 0.17],5.744419789498723e-265,1.3277810714477462e-264,fdr_bh,chromosomal replication initiator protein DnaA,"ATP synthase F1, gamma subunit",L,C,"C,L"
TIGR00362,TIGR01164,pearson,['genome_avg_NOSC'],two-sided,48197,0.17841795402995142,[0.17 0.19],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL16,L,J,"J,L"
TIGR00362,TIGR01169,pearson,['genome_avg_NOSC'],two-sided,47936,0.3166009401638108,[0.31 0.32],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL1,L,J,"J,L"
TIGR00362,TIGR01171,pearson,['genome_avg_NOSC'],two-sided,48142,0.19478650956714597,[0.19 0.2 ],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL2,L,J,"J,L"
TIGR00362,TIGR01302,pearson,['genome_avg_NOSC'],two-sided,43625,0.21670510451178182,[0.21 0.23],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,inosine-5'-monophosphate dehydrogenase,L,F,"F,L"
TIGR00362,TIGR01391,pearson,['genome_avg_NOSC'],two-sided,48964,0.1631577905119868,[0.15 0.17],3.0672859525291978e-289,7.562300311138975e-289,fdr_bh,chromosomal replication initiator protein DnaA,DNA primase,L,L,"L,L"
TIGR00362,TIGR01393,pearson,['genome_avg_NOSC'],two-sided,50121,0.10497314800011372,[0.1  0.11],8.727699517723844e-123,1.3844873262952288e-122,fdr_bh,chromosomal replication initiator protein DnaA,elongation factor 4,L,J,"J,L"
TIGR00362,TIGR01394,pearson,['genome_avg_NOSC'],two-sided,47594,0.2677544623581817,[0.26 0.28],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,GTP-binding protein TypA/BipA,L,T,"L,T"
TIGR00362,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,47983,0.02222478773830653,[0.01 0.03],1.122958946061678e-06,1.2013675269524096e-06,fdr_bh,chromosomal replication initiator protein DnaA,pantetheine-phosphate adenylyltransferase,L,H,"H,L"
TIGR00362,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,48204,0.1856246816192067,[0.18 0.19],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL11,L,J,"J,L"
TIGR00362,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,49901,0.1095039586747158,[0.1  0.12],6.326754723431002e-133,1.026659743756758e-132,fdr_bh,chromosomal replication initiator protein DnaA,transcription antitermination factor NusB,L,K,"K,L"
TIGR00362,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,51644,0.2994867705916788,[0.29 0.31],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,transcription termination factor NusA,L,K,"K,L"
TIGR00362,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,49822,0.22454117403498225,[0.22 0.23],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,protein RecA,L,L,"L,L"
TIGR00362,TIGR02013,pearson,['genome_avg_NOSC'],two-sided,47203,0.2378240250119459,[0.23 0.25],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"DNA-directed RNA polymerase, beta subunit",L,K,"K,L"
TIGR00362,TIGR02027,pearson,['genome_avg_NOSC'],two-sided,49527,0.28961909029656596,[0.28 0.3 ],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"DNA-directed RNA polymerase, alpha subunit",L,K,"K,L"
TIGR00362,TIGR02075,pearson,['genome_avg_NOSC'],two-sided,48146,0.2372401202874433,[0.23 0.25],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,UMP kinase,L,F,"F,L"
TIGR00362,TIGR02191,pearson,['genome_avg_NOSC'],two-sided,48130,0.12725633334476902,[0.12 0.14],6.770515218181813e-173,1.2139999662937756e-172,fdr_bh,chromosomal replication initiator protein DnaA,ribonuclease III,L,J,"J,L"
TIGR00362,TIGR02273,pearson,['genome_avg_NOSC'],two-sided,45087,0.14787216384444346,[0.14 0.16],9.174127783942132e-219,1.8619463438700062e-218,fdr_bh,chromosomal replication initiator protein DnaA,16S rRNA processing protein RimM,L,J,"J,L"
TIGR00362,TIGR02350,pearson,['genome_avg_NOSC'],two-sided,45122,0.11551116219297013,[0.11 0.12],8.045403409830722e-134,1.3082254690546879e-133,fdr_bh,chromosomal replication initiator protein DnaA,chaperone protein DnaK,L,J,"J,L"
TIGR00362,TIGR02386,pearson,['genome_avg_NOSC'],two-sided,46039,0.23845802298481372,[0.23 0.25],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"DNA-directed RNA polymerase, beta' subunit",L,K,"K,L"
TIGR00362,TIGR02397,pearson,['genome_avg_NOSC'],two-sided,49979,0.26426072140536433,[0.26 0.27],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,"DNA polymerase III, subunit gamma and tau",L,L,"L,L"
TIGR00362,TIGR02432,pearson,['genome_avg_NOSC'],two-sided,48453,0.031408766968402516,[0.02 0.04],4.673116013161003e-12,5.154649827586832e-12,fdr_bh,chromosomal replication initiator protein DnaA,tRNA(Ile)-lysidine synthetase,L,J,"J,L"
TIGR00362,TIGR02729,pearson,['genome_avg_NOSC'],two-sided,50723,0.1629343829755281,[0.15 0.17],9.958118454928715e-299,2.5213108428436535e-298,fdr_bh,chromosomal replication initiator protein DnaA,Obg family GTPase CgtA,L,J,"J,L"
TIGR00362,TIGR03263,pearson,['genome_avg_NOSC'],two-sided,48351,0.11402414421711776,[0.11 0.12],1.2850133394588953e-139,2.1160044381311148e-139,fdr_bh,chromosomal replication initiator protein DnaA,guanylate kinase,L,F,"F,L"
TIGR00362,TIGR03594,pearson,['genome_avg_NOSC'],two-sided,49364,0.2716942742702761,[0.26 0.28],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosome-associated GTPase EngA,L,J,"J,L"
TIGR00362,TIGR03625,pearson,['genome_avg_NOSC'],two-sided,48558,0.0895459645626562,[0.08 0.1 ],5.264775764612115e-87,7.56348067592163e-87,fdr_bh,chromosomal replication initiator protein DnaA,50S ribosomal protein uL3,L,J,"J,L"
TIGR00362,TIGR03632,pearson,['genome_avg_NOSC'],two-sided,49149,0.27619803876862503,[0.27 0.28],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uS11,L,J,"J,L"
TIGR00362,TIGR03654,pearson,['genome_avg_NOSC'],two-sided,48446,0.12971283220521312,[0.12 0.14],8.890137938753451e-181,1.6246630376938733e-180,fdr_bh,chromosomal replication initiator protein DnaA,ribosomal protein uL6,L,J,"J,L"
TIGR00362,TIGR03723,pearson,['genome_avg_NOSC'],two-sided,50555,0.18215403893034005,[0.17 0.19],0.0,0.0,fdr_bh,chromosomal replication initiator protein DnaA,tRNA threonylcarbamoyl adenosine modification protein TsaD,L,J,"J,L"
TIGR00362,TIGR03725,pearson,['genome_avg_NOSC'],two-sided,47036,-0.04021035786496738,[-0.05 -0.03],2.686869968995674e-18,3.051415870626549e-18,fdr_bh,chromosomal replication initiator protein DnaA,tRNA threonylcarbamoyl adenosine modification protein YeaZ,L,J,"J,L"
TIGR00362,TIGR03953,pearson,['genome_avg_NOSC'],two-sided,48331,0.12795932880226388,[0.12 0.14],1.5875251124400392e-175,2.8688760574087266e-175,fdr_bh,chromosomal replication initiator protein DnaA,50S ribosomal protein uL4,L,J,"J,L"
TIGR00382,TIGR00392,pearson,['genome_avg_NOSC'],two-sided,43637,0.20967743848118633,[0.2  0.22],0.0,0.0,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",isoleucine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00396,pearson,['genome_avg_NOSC'],two-sided,44428,0.10764033054761821,[0.1  0.12],1.3215103273725143e-114,2.0556827314683553e-114,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",leucine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00398,pearson,['genome_avg_NOSC'],two-sided,43766,0.1607073456440543,[0.15 0.17],5.211959484131519e-251,1.1578528536620736e-250,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",methionine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00414,pearson,['genome_avg_NOSC'],two-sided,44310,0.17089713875387136,[0.16 0.18],1.4694356908108225e-287,3.6029432803534593e-287,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",serine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00416,pearson,['genome_avg_NOSC'],two-sided,40264,0.16753249369843853,[0.16 0.18],3.0682867414613378e-251,6.8205377752285026e-251,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",DNA repair protein RadA,O,L,"L,O"
TIGR00382,TIGR00420,pearson,['genome_avg_NOSC'],two-sided,43667,0.0894783850285878,[0.08 0.1 ],2.5749399378862802e-78,3.6219604327242e-78,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,O,J,"J,O"
TIGR00382,TIGR00431,pearson,['genome_avg_NOSC'],two-sided,44743,0.17881449467886648,[0.17 0.19],0.0,0.0,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",tRNA pseudouridine(55) synthase,O,J,"J,O"
TIGR00382,TIGR00435,pearson,['genome_avg_NOSC'],two-sided,43645,0.10024774106071163,[0.09 0.11],7.254697357617716e-98,1.0735448525055024e-97,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",cysteine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00436,pearson,['genome_avg_NOSC'],two-sided,42154,0.27071437966169387,[0.26 0.28],0.0,0.0,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",GTP-binding protein Era,O,J,"J,O"
TIGR00382,TIGR00442,pearson,['genome_avg_NOSC'],two-sided,44512,0.1520345452045841,[0.14 0.16],2.3503776898577535e-228,4.904060989358375e-228,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",histidine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00445,pearson,['genome_avg_NOSC'],two-sided,44084,-0.04501594898695759,[-0.05 -0.04],3.1978869858242647e-21,3.6779821325362835e-21,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",phospho-N-acetylmuramoyl-pentapeptide-transferase,O,M,"M,O"
TIGR00382,TIGR00456,pearson,['genome_avg_NOSC'],two-sided,43591,0.11884086637221603,[0.11 0.13],7.547872720842759e-137,1.2346348505570972e-136,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",arginine--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00459,pearson,['genome_avg_NOSC'],two-sided,42700,0.08168763067448594,[0.07 0.09],3.9627562989930174e-64,5.335485569453167e-64,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",aspartate--tRNA ligase,O,J,"J,O"
TIGR00382,TIGR00460,pearson,['genome_avg_NOSC'],two-sided,44727,0.12053118660488676,[0.11 0.13],2.3485792933406825e-144,3.8997339894075524e-144,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",methionyl-tRNA formyltransferase,O,J,"J,O"
TIGR00382,TIGR00468,pearson,['genome_avg_NOSC'],two-sided,45274,0.02754710179514888,[0.02 0.04],4.565758964418665e-09,4.961875038957271e-09,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX","phenylalanine--tRNA ligase, alpha subunit",O,J,"J,O"
TIGR00382,TIGR00472,pearson,['genome_avg_NOSC'],two-sided,44680,0.13278831590995488,[0.12 0.14],7.299547159429987e-175,1.3164629128146024e-174,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX","phenylalanine--tRNA ligase, beta subunit",O,J,"J,O"
TIGR00382,TIGR00487,pearson,['genome_avg_NOSC'],two-sided,45477,0.16941924034731154,[0.16 0.18],5.868155091989943e-290,1.4502813207617928e-289,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",translation initiation factor IF-2,O,J,"J,O"
TIGR00382,TIGR00496,pearson,['genome_avg_NOSC'],two-sided,45940,0.1715174755698141,[0.16 0.18],3.0448364669190095e-300,7.758790997074135e-300,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",ribosome recycling factor,O,J,"J,O"
TIGR00382,TIGR00539,pearson,['genome_avg_NOSC'],two-sided,42572,0.03989955592150517,[0.03 0.05],1.789445312756888e-16,2.0142896946372663e-16,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",putative oxygen-independent coproporphyrinogen III oxidase,O,H,"H,O"
TIGR00382,TIGR00580,pearson,['genome_avg_NOSC'],two-sided,43303,0.177043406179828,[0.17 0.19],7.998135419362196e-302,2.0475685512458255e-301,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",transcription-repair coupling factor,O,L,"L,O"
TIGR00382,TIGR00593,pearson,['genome_avg_NOSC'],two-sided,44615,0.016647416978981925,[0.01 0.03],0.00043741348952698356,0.0004594192873231337,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",DNA polymerase I,O,L,"L,O"
TIGR00382,TIGR00615,pearson,['genome_avg_NOSC'],two-sided,44939,0.13943637825514588,[0.13 0.15],7.040210799492944e-194,1.3447593661952814e-193,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",recombination protein RecR,O,L,"L,O"
TIGR00382,TIGR00631,pearson,['genome_avg_NOSC'],two-sided,44585,0.164593401094891,[0.16 0.17],3.0101970413532253e-268,7.01004790452121e-268,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",excinuclease ABC subunit B,O,L,"L,O"
TIGR00382,TIGR00634,pearson,['genome_avg_NOSC'],two-sided,42277,0.2487214512919382,[0.24 0.26],0.0,0.0,fdr_bh,"ATP-dependent Clp protease, ATP-binding subunit ClpX",DNA repair protein RecN,O,L,"L,O"
